track_id,track_name,artist_name,popularity,release_year
4sqq0EiEOuGaT5bOKGlRpL,Nonstoperotik,Black Francis,2.0,2010
1L7fPSDbLjejLBJGNTrfwW,Northwestern Skies,Tired Pony,9.0,2010
7Ie9W94M7OjPoZVV216Xus,Not Afraid,Eminem,80.0,2010
737yse38y2hsWQeNRrLaMY,Not Alone,Linkin Park,46.0,2011
5pFDzWYeubH64NYAbJGapb,Not Giving Up On Love,Sophie Ellis-Bextor,18.0,2011
4TRDz7SZPt2fimsGx4ooMs,Not Going Home,Faithless,32.0,2015
1EFNEJyZUsctm6yVzGqLl6,Not Like the Movies,Katy Perry,42.0,2012
29CFPJaBW3ZfVeCI8EDnQa,Not Myself Tonight,Christina Aguilera,52.0,2010
2W1dKku3eiZuU6xdMV87aH,Not The Drinking,Lauren Pritchard,12.0,2010
1XlluWJe8Ec0W96DT5aTFP,Notbroken,The Goo Goo Dolls,25.0,2010
3x3rq0wyvTCwehluD7rnzW,Nothin' To Lose,Bret Michaels,18.0,2010
1v1UYwRg4tKYbbec8w7ySV,Nothing,Santigold,32.0,2022
69nSJMLrqexMoDe5hbeOly,Nothing But Love,James,18.0,2016
6SnJEWvTa3S424x2mOpcDc,Nothing But The Whole Wide World,Jakob Dylan,27.0,2010
4PFQ4EQBtJUp2jQjpmYkVA,Nothing Like This,Blonde & Craig David,43.0,2016
1JVzqyfaiqbQxyUK73itcT,Nothing To Say,Slash,33.0,2010
4kA6KZaDy0JBwXxP0ktvLL,Nothing You Can't Lose,The Steel Wheels,10.0,2010
33JgyY5SG4EMy2uTtwKipQ,Now You Know,2Cents,4.0,2010
0T1lDv38kud5Zg1V93e5iZ,Nowhere,Murderdolls,32.0,2010
75MNuN7HzczPJOrQWfJIKB,NW Apt.,Band of Horses,29.0,2010
4j1noO7yFOKv7KGaYxgHcx,Nylon 6/6,Stone Sour,22.0,2010
0wCC06ziWEkYOif44iFggw,O Let's Do It,Waka Flocka Flame,47.0,2010
5IN6s1ESshNEs5cCKMGcfc,O.N.E.,Yeasayer,39.0,2010
4wOMCd0BNGbafudqSZ70it,Obsession,OK Go,23.0,2014
0X3VdkebZGTuL9sMOMoyHy,Obsessions,Marina,42.0,2010
1iACuH1OJBok3HcoUMWviH,Ode to Solitude,HIM,29.0,2009
3D1P3oPecqAQy2u33gAhsM,Odessa,Caribou,49.0,2010
6Kz15VD322cOE7kE1vxO9M,Oh Africa,Akon,35.0,2010
2Vj3MrmcWuZk6S2Sa5SSef,Oh Mississippi,Lissie,18.0,2010
747JkeNyENdGFQMCMr4cyl,Oh My Lord,Buckcherry,16.0,2010
4sNwdacKyi2S26WrRtNama,Oh No!,Marina,71.0,2010
1Ri9P0ZPrqr6h0REDRdJBd,Oh Santa!,Mariah Carey,80.0,2020
2FlqSyYzsA69Ne8qINwNW9,Oil Tanker Train,Merle Haggard,9.0,2010
40jCPYWzUkcqwSL7EzUfDW,Oildale (Leave Me Alone),Korn,36.0,2010
6kz8XKuQR1pYgwmDeyCKxr,Old Juarez,The Doobie Brothers,9.0,2010
7sCdIXPcYIzYmPEl7FdloT,Older,5 Seconds of Summer,37.0,2022
5IXdkgrT4lb9sKIb8tbOQ3,Olive & An Arrow,Nick Jonas & the Administration,70.0,2022
65FftemJ1DbbZ45DUfHJXE,OMG,NewJeans,84.0,2023
5QC5eZiXlKy9udtCn373j2,On Coming From A Broken Home,Gil Scott-Heron,23.0,2010
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,76.0,2010
5qJw5V16ISycNIENMO1RD0,On My Way Back Home,Band of Horses,41.0,2010
3C0nOe05EIt1390bVABLyN,On The Floor,Jennifer Lopez,78.0,2011
3TiOnQWFP01SjNr4dcf2nW,On This Winter's Night,Lady A,49.0,2020
34fv3psKQOOwWZBRxoIF4I,Once,Liam Gallagher,55.0,2019
5C1TucCRf4Vjjree1OItyv,One,Lewis Capaldi,65.0,2019
41KPpw0EZCytxNkmEMJVgr,One (Your Name),Swedish House Mafia,60.0,2010
6EReiRgsKybFc1t6uMsMya,One Bell Ringing,Elvis Costello,1.0,2010
1nJTqt6pUXLNtvWZj2Hcye,One Day at a Time,Lynyrd Skynyrd,35.0,2012
3i3yxwaiTLQzf4LD4zljYM,One in a Million,Hilary Duff,27.0,2015
17z0y3akOvCO4kRwVz70Li,One Last Christmas,Matthew West,38.0,2011
4pEXCxPawUuiA6Ouxi3nD8,One Last Soul,Black Country Communion,37.0,2010
7q2MjROuu5UGCpHeMWREjN,One Less,Matthew West,12.0,2010
1U9Jp66F0x7IM3Gv09hoxq,One Night,Griff,56.0,2021
0Z46Gf25NSsTdp87OOjWQN,One Night Stand,Keri Hilson,40.0,2010
3eS1VMcEmq2IUgpaeDysCb,One Touch,Jess Glynne,54.0,2018
4CuT23Yfv2TaQ4TrMDzgco,One True Thing,Jewel,5.0,2010
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Rihanna,83.0,2010
74RKxVxJSh54RBZfX6y4GY,Only the Ocean,Jack Johnson,40.0,2010
2slqvGLwzZZYsT4K4Y1GBC,Only The Young,Taylor Swift,65.0,2020
0PNcMxgxgODoxELx0eiTIP,Only You Can Save,Chris Sligh,15.0,2010
01oPNCtTniFT3YM4K3ksTf,Opposite Of Adults,Chiddy Bang,53.0,2010
3s2f6XU5sJ6aqEe7GgDBta,Orchestral Intro,Gorillaz,46.0,2010
4LUlVI8HbsLzier4NiQRdN,Orion,These New Puritans,0.0,2010
03T4ttRCiLXST6MZjeMwmR,Orphans,Coldplay,66.0,2019
4sxhA0XuXc6JhxGeXcl8wj,Our Deal,Best Coast,50.0,2010
0hP2CWKkYccPiIdvuGd8Sf,Our Dreams,"Meth, Ghost & Rae",21.0,2010
3meu5pk3FlHaYFg7KFHKhT,Our Generation (The Hope of the World),John Legend & the Roots,27.0,2010
40lKptao1hxVqA7fd1OOGp,Our God,Chris Tomlin,62.0,2010
3fGW43fnu3OHEw6ohTC2Bw,Our Song,Anne-Marie,64.0,2021
6RKQTrvVOtt4CrgEamhsTd,Our War,Neon Trees,18.0,2010
3GcOPpWMfGUykGeIv4fcWS,Our World,Buckcherry,10.0,2010
7C8lGdwc6E17vE2WYNf58X,"Out My Mind, Just In Time",Erykah Badu,40.0,2010
76LkZDB4UMNEYPj9U7xcin,Out Of Goodbyes,Maroon 5,29.0,2010
0mh2aTs0MI0qcoewPFX9n9,Outside My Window,Sarah Buxton,18.0,2010
1BxFLbPrVH3BizvxtBQZX5,Outta This World,JLS,28.0,2010
1Oenqmtbzt331Pgv0ODfS2,Outta Your Mind,Lil Jon,55.0,2010
56kItkqB3oSsLrXK4p3ja4,Over,Chvrches,54.0,2023
475JBZULd58ccmOYLbqJ7v,Over It Over Again,She & Him,20.0,2010
6IhyXJextxsIE0VEAhhvY8,Overboard,The Verve Pipe,11.0,2014
2UsraPZ07XkxvUpb6lf5hC,Overnight,Parachute,17.0,2013
6jmekQiSRjwblGpFdD14P9,Oxidizer,Fear Factory,24.0,2010
5YWP23fhLuBR7adVav91Nb,Pack Up,Eliza Doolittle,35.0,2010
5wlgcfDW3RLyGmiUr2S4Ld,Painting Flowers,All Time Low,44.0,2011
6wPTh6wPe6B3QcsNSWFSFA,Palaces of Montezuma,Grinderman,35.0,2010
5FDh0G5oQ2UD9JxWiDCT1x,Paper Doll,John Mayer,54.0,2013
1cYgEwkyb7xOwtlosTPRdy,Paper Dolls,Corinne Bailey Rae,13.0,2010
4wTPES6cMakFS6V70klWsO,Parachute,Hawk Nelson,23.0,2018
2BndJYJQ17UcEeUFJP5JmY,Paradise Circus,Massive Attack,62.0,2010
6yuj9S4dHnX7GunKShtNTW,Parasitic Twins,The Dillinger Escape Plan,22.0,2010
7712gjoih4QoDbXpljEk21,Paris,Taylor Swift,69.0,2022
4NVNapccSX7E5JLiW0uQEy,Paris Morton Music,Drake,62.0,2013
0l4tZquzNX3KM43B6iHY76,Paris Nights / New York Mornings,Corinne Bailey Rae,32.0,2010
3ZMYiiZU9jaADQXSVc6Zrg,Party at a Rich Dude's House,Kesha,41.0,2010
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,StaySolidRocky,71.0,2020
0iJcwC6wgU8TGA6i4O2LPW,Party People,N.E.R.D,28.0,2010
1RT6zSjs59gJdFfUshT465,Party Poison,My Chemical Romance,51.0,2010
4Q4K8fikwOmZYmz82Wco4w,Pass Out,Tinie Tempah,43.0,2010
0AhnC2WcLw6ZX1oXoD75gK,Pass The Wine (Sophia Loren),The Rolling Stones,27.0,1972
6kjcYo5diygCL3AxgJZ6DD,Peace Dream,Ringo Starr,9.0,2010
3aJz4RBbFqJzPechk1aKDt,Peace On Earth,Meat Loaf,3.0,2012
1JbF9sssemsCwN2oDiSESk,Peacoat,Stone Temple Pilots,12.0,2010
0rXw5rWZpOdfeeCbMln8MU,Peacock,Katy Perry,49.0,2012
0SrCokfLVXjRV94KpP3iPm,Pearl,Katy Perry,40.0,2012
0B0uKXndCCAQ9t992oi8KN,Perfect Day,Jim Jones,26.0,2011
1z2wt2WYYx4f6HOZ6v3FfJ,Perfect Nightmare,Shontelle,34.0,2010
1OyClx8gja20bvtro28Fte,Perfect Ratio,Evacuate Chicago,1.0,2008
45pKLqudtUxyytI3xPBap7,Perfect Stranger,Magnetic Man,38.0,2010
4OjxWxKvCxl5FltPukiiX9,Permanent December,Miley Cyrus,36.0,2010
6TppPeOUyRwrBRmXSOI6f6,Phoner to Arizona,Gorillaz,36.0,2010
6PSqpcP7qP3ugM9D44LzUA,Photoshop Handsome,Everything Everything,32.0,2010
2ht4NgLsfcquXqMyVQpxNN,Pickpocket,Kate Nash,11.0,2010
2WC9lgtfcApmuCqrNV6Nov,Pickup Truck,Kings of Leon,50.0,2010
3ahi1sSr3r3f0yUzu1m8oo,Picture Window,Ben Folds,23.0,2010
69EV62nQXeeKHM4yHRcxa5,Pictures of People Taking Pictures,Jack Johnson,22.0,2010
6ADa6XPdu3ayQ0qbmdRLq7,Pieces,Amanda Cook,36.0,2015
4nwtozYnIWWoD23OMDyvfD,Pink Bricks,Maximum Balloon,2.0,2010
0xSF7iHZQxaZYMAiBfobms,Pirate Jet,Gorillaz,50.0,2010
3iitOoZUtWEgwZOEYFITFo,Planetary (Go!),My Chemical Romance,56.0,2010
2nZ33CKRbgpJQJJQKHuGXb,Plastic Beach,Gorillaz,64.0,2010
29R1IMTTbDDA3VNlk6UEW5,Play,Jax Jones,46.0,2018
0beXxmynGqSiUP87RZsJS7,Playing The Part,Jamey Johnson,36.0,2010
5vUHyknHLd0PSLbBicW8NE,Playing with Fire,Plan B,10.0,2012
5wDzlaWGZtDCl2UDmicHWn,Please Don't,David Byrne & Fatboy Slim,18.0,2014
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,69.0,2015
4t4Uc6yNnnzBhatmarfV4Y,Please Don't Let Me Go,Olly Murs,45.0,2010
77JJtpB6aAxGI9jNTBVbWu,Plundered My Soul,The Rolling Stones,32.0,1972
7M4fSXTAUQih72cf0FbMgA,Poison,Aaliyah,48.0,2021
0ZnaepvXAh5OGAneAkZYD6,Police Car,Eliza Doolittle,5.0,2010
6mIuKv389S0jVBMIVhxb0W,Pony Up,Kings of Leon,41.0,2010
3Q8zopc4ABXhysDb1sgLVW,Porn Star Dancing,My Darkest Days,66.0,2010
5brqldUaJWq9gqYZKuXgq2,Posh Girls,Scouting for Girls,44.0,2010
3xltN99Cj2KF5AZFhjDibh,Postcard From Paris,The Band Perry,35.0,2010
1UO4mrbBZksf5qlzUlMudi,Postcards from a Young Man,Manic Street Preachers,26.0,2010
3VhBuvzzuGUuh7nyJJvGLk,Pow Pow,LCD Soundsystem,35.0,2010
306qXwIC2UleF3OjouvikE,Power,Daniel Lanois,6.0,2021
7MOCaEUbfGyq1K96umNVwJ,Pray,Jessie Murph,72.0,2023
47IvidI4mfvsmbjvRXSniR,Pray Tell,Anberlin,21.0,2010
6L7dqBGPCLlBkmtzd2chDS,Prayin',Plan B,15.0,2010
6sQH5GFuqhvemSdP2oOfRi,Pretty Boy Swag,Soulja Boy,61.0,2010
2Adn2LNgkHMH5TelQVAu4n,Pretty Girl Rock,Keri Hilson,62.0,2010
7zKlSAsmB3p5959tsmLeqn,Pretty Good at Drinkin' Beer,Billy Currington,63.0,2010
5IZc3KIVFhjzJ0L2kiXzUl,Promise,Kid Ink,60.0,2015
0JkXXPqPwK0cBINS4eBj8B,Promise This,Cheryl Cole,33.0,2010
7Gh0BfpmbMTP8ul2yThhUW,Promised Land,Dan Reed,0.0,2010
0DzHfaIZQFzsUqXmFNvUTF,Proof of Dark Matter,Evacuate Chicago,3.0,2008
5HZrnSHCqaazNzr5w1enKG,Psyche,Massive Attack,43.0,2010
6LGFZm60Pd4EfNtnWJx6bm,Psycho Suicidal Girl,Ryan Star,0.0,2006
1EY1ZuXIxFIRZgPlfo0mLQ,Pulp Fiction,Motion City Soundtrack,28.0,2010
4cGnACtzrAhXgSOqlWmCZe,Purple Sky,Kid Rock,36.0,2010
3FfHZSYwGrvfTzagBedIK6,Push That Knot Away,KT Tunstall,15.0,2010
4mjG77mVcAtEP16Un5xIwH,Put That Record On,Hinder,30.0,2010
7bkgRHkiyRO1vWzG1hTicD,Put You In a Song,Keith Urban,36.0,2010
06fMq1bfXw19XimNmVTqpa,Put Your Hands Up (If You Feel Love),Kylie Minogue,32.0,2010
7bojtF00gK7Q24LAT1wG0J,Pyramid,Two Door Cinema Club,33.0,2012
0umDVf77ygI5RiVp9OvNDj,Pyro,Kings of Leon,68.0,2010
4TdA62WzOoEemnos4hLMwa,Pyromania,Cascada,39.0,2011
1RATctPBc85BfjlFQSdCYU,Queen of Denmark,John Grant,17.0,2010
4isk4UYRcmslphcTq61xUg,Quickie,Miguel,52.0,2010
2Xh7dyCHCErCv3PmdVEGw4,Rabiosa,Shakira,67.0,2010
4dnWKX5k9ep8mA21czXLy1,Radar Detector,Darwin Deez,38.0,2010
5vZ4IeUenK2cHub2d7yfWk,Radio,Rammstein,68.0,2019
4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,72.0,2012
18hXCljSHIWKQ9Gk4agoMr,Raindrops,Cheryl Cole,6.0,2010
7BlAMDuFJPwWu2rVtYwy6C,Raining Men,Rihanna,41.0,2010
0W3pFqoBOJq6je7eEgT7AU,Rains Came,Shelby Lynne,10.0,2010
0pHYH21o5nbgtrfULWIHzE,Raise Your Glass,Pink,17.0,2013
21wukp6132v5Y165Lxg17H,Raised on Rock,Scorpions,42.0,2010
5qgyfyptP3pLeWs9maKPkg,Rambling Man,Laura Marling,45.0,2010
34abJ9TCg7MTa3Je6PBJS1,Rap Song,T-Pain,32.0,2011
4jJEEPrPMTMHpabgjefRN7,Ready to Love Again,Lady A,39.0,2010
33X9miK4Xz7pNeVrc9RITG,Ready to Start,Arcade Fire,60.0,2010
0X0zDB7RqpWOIwCHGr2Whu,Reality,Kenny Chesney,37.0,2010
0gvyS5QqsQiGZ0e9fDxChn,Recovery,James Arthur,52.0,2013
3vI6MYcsBaUPRv3ZsDBxlA,Red Light,Nadine Coyle,9.0,2010
1F0o9uquKakW9D4PAVGirR,Red Velvet Car,Heart,7.0,2010
5GrY7sz8KXGFVT7s1UWoaV,"Red Wine, Mistakes, Mythology",Jack Johnson,36.0,2010
51VpPNAQ0cCOND2QHrIdY3,Refugee,Lostboy! AKA,0.0,2010
1FAFnoiwpGKp8GSgdQtfxe,Reggie,Redman,24.0,1992
43SHYfEdVPCIag9L3xtUVm,Remake Me & You,Diana Vickers,46.0,2020
6sXzglEYmJUJXxlLn3Njf3,Remember Love,United DJ's,31.0,2010
3pCgIUkmRHKydu9HE03QKY,Remember Me,Miguel,55.0,2017
00hO26UwCgpDmViG6crrnm,Remnants,Disturbed,35.0,2010
5SYx9ioKukWhGoiyGhazAy,Represent,Weezer,21.0,2010
6NgGuZP0SjAL2BO9q6lZ8w,Reprogrammed to Hate,Whitechapel,31.0,2010
37LNNQNbL1YLyutBG6aWRx,Rescue Me,OneRepublic,71.0,2021
2mocelD10RhV5R3erfrPRo,Restraint,Peter Frampton,1.0,2010
0Epl79nHvdyTdZRAiWpJah,REVOFEV,Kid Cudi,53.0,2010
1foMv2HQwfQ2vntFf9HFeG,Rhinestone Eyes,Gorillaz,76.0,2010
6MDTpYxPFL0wtFd0pjfKws,Rhythm Of Love,Plain White T's,58.0,2010
64Ma5UOPulwsMUA4rZPV60,Ride,Keyshia Cole,28.0,2017
2D8mdKHWHaMYV07R3Dsw7m,Ride Da D,Lil Jon,20.0,2010
6BaxqcoEM9r3LXisTyJjST,Ridin' Solo,Jason Derulo,64.0,2010
0RtmTxTPlE1Hd65na7Jlas,Ridin' With The Radio,Crystal Bowersox,5.0,2010
1kMuU3TNQvHbqvXCWBodmP,Right Above It,Lil Wayne,68.0,2010
43wzy7JxMEfvCh8ZFeZKYk,Right Now,Nick Jonas,57.0,2018
6ws54n2IzyrIxxyzlG2bVJ,Right On,Lil Baby,66.0,2022
7GUTR8gtKl5sd2mg4Q2V4U,Right on Back to You,Keith Urban,20.0,2010
4dPP7GEqsI5yRy8w8CqWVi,Right Thru Me,Nicki Minaj,54.0,2010
3cPugVZ16jMoXAuaJ4uWTo,Right Where I Belong,Good Charlotte,24.0,2010
2c5Saupi6x3dZ8wLDxUq0D,Rise,Extreme,34.0,2023
1QvnGkMjOl4JQdOGZzouqu,Rise of the Fallen,Soulfly,28.0,2010
49iDEi7n7FyxDWf1CPTwf0,Rise Up,Cliff Richard,3.0,2018
4vJ2nNBA6sxAUN5kLGPq3Q,Riverside,Agnes Obel,50.0,2010
0P1tTtedw5mis9NADEK8m3,Robot,3OH!3,17.0,2011
7EwbgNoH6ympYAPVy6coRp,Rock Bottom Blues,Kid Rock,27.0,2010
4UIrbubAy3T2c92ivoU0yh,Rock God,Selena Gomez & The Scene,33.0,2010
0755vnFQZLSgHHWbR1qCjY,Rocket,Beyoncé,57.0,2014
6Q7POvDeFGVFDYPmz7huYP,Rocket Skates,Deftones,53.0,2008
45sDIKapDyxPl307QpEAwl,Rocketeer,Far East Movement,66.0,2010
0doEeyNpSTtMmrGh4DTzxc,Rococo,Arcade Fire,44.0,2010
7bNX2Fgb4MjPrYbkHaCNwV,Roll with It,Easton Corbin,54.0,2010
2XzpijVOaJYNwwiFeSulBJ,Roll With The Punches,Lenka,26.0,2011
7oqOCaMbGTKha0wUQmryr4,Rollerblades,Eliza Doolittle,23.0,2010
1c8gk2PeTE04A1pIDH9YMk,Rolling In The Deep,Adele,80.0,2011
5btekNZ7hZGLOW2hcvl7mw,Rome,Yeasayer,32.0,2010
6u7fDl6goRD0EA2myGqjKN,Room Full of Eyes,The Dillinger Escape Plan,21.0,2010
7aAtGNjIhQACzOvmEINlJ6,Rose Colored Glasses,Kelly Rowland,23.0,2010
3qGH4u0Ul0D1LsyWVFvPzy,Rose Garden,Nick Jonas & the Administration,30.0,2010
3PHpe02pccDG3DUR9OPIc7,Round and Round,Kenny Chesney,25.0,2010
04JljFW1sB6J1Cd6JTCza8,Roving Jewel,The Coral,0.0,2010
5fFcod0NoWoYSfYAYNNqGe,"Rulers, Ruling All Things",Midlake,26.0,2010
3kbrlkyOLOkImk19cZPqtr,Rules Don't Stop,We Are Scientists,32.0,2010
1rpFnFTuuD5Ps0NcNMkR67,Ruling Me,Weezer,35.0,2010
6oYXbji1rn7U6bFuNYekpQ,Run,Becky Hill,62.0,2022
3KntBFzQkMQtE0QejXNEcK,Run Away,Snoop Dogg,29.0,2015
07fbDnkKdZGk1gLvknxrns,Runaway,OneRepublic,77.0,2023
1xgN9KBVVoTNygpYjpXnvH,Runaway Love,Justin Bieber,54.0,2010
2Bsn2S319fHmyVCx60D2F2,Running Out,Scissor Sisters,28.0,2010
6nS5Vfs6Kv75ZFUa2MKvaz,Rush Minute,Massive Attack,37.0,2010
4iZ4pt7kvcaH6Yo8UoZ4s2,S&M,Rihanna,90.0,2022
53lQywP7h2KlnfPAbwxWD9,S/C/A/R/E/C/R/O/W,My Chemical Romance,50.0,2010
12wAQ0HNbJWVrVJA3woXDb,Safe,Daya,44.0,2018
1k9rZmkmGNJMkObHkGTpLv,Safe (In the Heat of the Moment),Duran Duran,16.0,2011
2DXfj86natNTSoIBfowv8o,Saint is a Sinner Too,Slash,17.0,2010
1DJxR9NMQ14fv1WK0pHodt,Sale El Sol,Shakira,59.0,2010
6yKpXsVosWRKb5mOsJDTpH,Salt Skin,Ellie Goulding,21.0,2010
6qYTL4IxHaHTfum39X62tr,Salvation,Skillet,48.0,2013
5ezFs7KNfHkWzHW9B0U1KR,Samantha,Hole,29.0,2010
6VAEVO99Pzm1EN8EZJizEV,Sand,Heart,7.0,2010
2wG9KV9e0YxKPpUpCV1NfQ,Sans Fear,Pete Yorn,2.0,2011
0U316O0uMo9EgxdZkCTdhX,Satan Your Kingdom Must Come Down,Robert Plant,19.0,2010
0rzaRSujxA0bKyjJl6vHYq,Satellite,Harry Styles,80.0,2022
3dP0pLbg9OfVwssDjp9aT0,Satisfied,Renée Elise Goldsberry,69.0,2015
60dwJ8dnqZ4WrIdiu7LkNR,Saturday,Twenty One Pilots,63.0,2021
2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,Vance Joy,71.0,2018
4REoG68IFlZyqVAaUwmUl0,Save Me,Skillet,57.0,2019
6Q4FgTUCraVbdHB3tR5LCF,Save Me from Myself,Michael W. Smith,15.0,2010
7gv3Z2VSvWjEA4HEqVtXtF,Save My Love,Bruce Springsteen,25.0,2010
3DypQH6LxR82yjCL6BNUoS,Save Some Time to Dream,John Mellencamp,28.0,2010
3VJIPd9TQyJVlFETIbni04,Save Your Goodbye,Mike Posner,24.0,2010
3CX5UKLQ9zqorQDx00Sbgt,"Save Yourself, I'll Hold Them Back",My Chemical Romance,50.0,2010
3QYapnFXMqThx3F2Xbj2nW,Say,RaeLynn,40.0,2017
6yHOMvcrE71F0UoShNaF5p,Say Hello To Goodbye,Shontelle,36.0,2010
1u75A4K8lc4M60xMu76JxD,Say You Don't Want It,One Night Only,43.0,2010
7oL13WHjhUFhVq9POP7qfC,Say You'll Haunt Me,Stone Sour,57.0,2010
7AaIapyv3JcPcMtPuzaYnT,Scared to Death,HIM,36.0,2009
4rwpZEcnalkuhPyGkEdhu0,Scary Monsters and Nice Sprites,Skrillex,58.0,2010
5DOI5nEQVOkDS73pXtLEUC,Scissor,Liars,7.0,2010
3ORSXV2mJAHKdr7ohRgeGw,Scissor Runner,Jenny and Johnny,19.0,2010
7075X4OobG0KsYx9mhgfKx,Scribble,Underworld,32.0,2010
0CwYG1UnRmOx8Q1EzElCIL,Second & Sebring,Of Mice & Men,69.0,2008
1LTBZbnRy21kYzSlzTgS7a,Second Chance,Lucy Rose,29.0,2017
77Gfhrr1Uh9Pv57MUUmVuY,Secret,Joshua Bassett,53.0,2021
2V7NoXGv2VDnLeTM7w8SFd,Seduction,Eminem,54.0,2010
5iRNKJoGqjD8RG7RNwOWYb,See Me Now,The Kooks,42.0,2014
4ZuUG6bNp3BX08bpeIDP7s,See The Sea,Example,14.0,2010
09iiwe4yuo5pHoxuizBiPM,See You in the Spring,Court Yard Hounds,13.0,2010
5BIgbz2Dy7X2I0bnkKH9Mb,Seek Bromance,Tim Berg,40.0,2010
2lN6G35gsXkA3xzPYqmis5,Self vs Self,Pendulum,55.0,2010
3gb4VAiK5XbuScc1QUomvg,Senor (Tales Of Yankee Power),Dierks Bentley,24.0,2010
3o5yRMQ6DDPH5lZKzFdv7J,Sentimental X's,Broken Social Scene,18.0,2010
2zkqwlyyvf1oPxWLxRPkFF,Serpentine,Disturbed,40.0,2010
7I079hnzaP3BNu5Ra7h6q4,Set Me Free,Lecrae,50.0,2020
36YLqJHsNHHODwX5gDPEBb,Settle Down,The 1975,51.0,2013
2K5p4Fx3cyf6YM31m89HmX,Seven Days,Kenny Chesney,28.0,2010
3YsqdiQexGyum8vAd1lTBb,Sex Intelligent,The-Dream,22.0,2010
5diatbscggXUpWU2aG9D7c,Sex Karma,Of Montreal,24.0,2010
5wJ0BL1beppAHQO3DtlEqh,Sex On The Radio,Good Charlotte,43.0,2010
5fc3CYrNkLym4ifJgnJtmv,Sex Room,Ludacris,44.0,2010
1EryAkZ0VHstC6haIxVBiE,Sextape,Deftones,76.0,2008
61yxDjvjwWEcZ47o9DJckg,Shadow People,Tom Petty & the Heartbreakers,23.0,2014
24beG9OYbszdUDJMMtB3fa,Shadows,Alphabeat,27.0,2019
7zvmi94ekefZgqq4E1JZ9H,Shake,Santigold,35.0,2022
71WcDBsZFJOTXN1XhF4Jec,Shake It,Michael Franti & Spearhead,24.0,2010
1Hb1IJ9bBCa6wo3fRtexnJ,Shake Me Down,Cage the Elephant,59.0,2011
1NghHeg0wE32eBYrQBVQXL,Shake Up Christmas,Train,83.0,2010
2Qw85ujswORSbNoLecDo1w,Shake What God Gave Ya,James Otto,6.0,2008
3v8RNubZ2vkwQ1yWusncPs,Shakedown,Maximum Balloon,2.0,2010
2o3XHmmed5A1cT5BbEpEEa,Shaken,Hawk Nelson,13.0,2009
0qCMMNQK9ROXlMT5M6pxgl,Shaky,The Duke & the King,6.0,2010
10aDovYBqKa7nii7vSO1y9,Shame,Maxwell,26.0,2018
1bsfsSjkYqRQQ0059oz6Yu,"Shame, Shame",Dr. Dog,28.0,2010
2ogKhhoMClkFXek7ZgxAhN,Shameless,Camila Cabello,83.0,2019
1naLdiLLe4Lr2cfJgLCojm,Shampain,Marina,45.0,2010
043jpTgzOXSx9ybQkisQB1,She Couldn't Make It on Her Own,Ice Cube,16.0,2010
2ptaTC8KA2pM0cDN6jDopT,She Don't Know,Carrie Underwood,29.0,2023
44xlbpqSJIqgLDQGug1SCW,She Got It Made,Plies,30.0,2010
3ePMoeLQkFObpJsHOpEZIB,She Needs Me,Fyfe Dangerfield,10.0,2010
6VeXYrEER0PpFZRFo75E9e,She Said,Stephen Jerzak,24.0,2011
0tnNM9dqZvAeEszdmpaTa1,She's Coming Around,The Coral,3.0,2010
746YVsS1rVCdWMXntSuCCE,She's So Fly,Nelly,25.0,2010
75HUxEyYVoVnO4ZfAU9dfp,Shelter,Birdy,45.0,2011
2igMJSsONU6nfduCL7MT64,Shine,Cold,25.0,2019
3ScCe5tFbRmWdiOdzmaFzr,Shine a Light,Bryan Adams,26.0,2019
1vVaSvxKIEbRwg58UT67ns,Shine The Light,Sugarland,21.0,2010
6TghWaPh1WHJKWXow7iujH,Shoot It Out,10 Years,49.0,2010
7v0hKO3RYhEXt2EPXf4AOS,Show Me a Good Time,Drake,54.0,2010
5ML9t3cfvJuDTeOLcOH2Bl,Show Out,Juicy J,44.0,2013
6ojVwZEA2bLFKz6RuBdS0R,ShowStopper,tobyMac,30.0,2012
3P3MBCqeKrfNYChwNgTfmQ,Shut Out the Lights,Keith Urban,17.0,2010
6llAqB4o2GS2Sx0rKvDIK0,Shutterbugg,Big Boi,47.0,2010
2wNK1PjIS9NbBIchakaL7k,Siberian Breaks,MGMT,44.0,2010
3ml4u4tmryJO9a68Rc7d8O,Sick,Evanescence,39.0,2011
0LFApEa4w83A7p8uFZbDxY,Sick Of You,Cake,37.0,2011
02Tvus8GNFWQDh6bKX9aH8,Sign of a Victory,R. Kelly,33.0,2010
3gQYQXcfULEQO5bZufpAfx,Sigourney Weaver,John Grant,15.0,2010
3ww7sj1QovjTsGAjnHpiPU,Silver Lining,Hurts,38.0,2011
3pkNED9Q9CELLSYctynLcB,Silver Rider,Robert Plant,13.0,2010
34vLUq1yNLO1VLQFbyzSvf,Silver Screen Romance,Good Charlotte,27.0,2010
2LZ2CNbcbJrwh53pitRgom,Silver Soul,Beach House,68.0,2010
